Feature	S9_Z05
argh1	0
argh2	60.61653
argi	0
argj	6874.495169999996
argk	3185.991920000003
arglu1	0
argo	2064.4146700000006
argp	3.36503
argr	976.8263300000001
argr2	0
args	12471.966020000005
argt	0
argt_2	0
argt3	0
argw	27.036499999999997
argx	0
arh1	0
arhgap1	0
arhgap10	0
arhgap11a	0
arhgap12	0
arhgap15	0
arhgap17	0
arhgap18	0
arhgap19	0
arhgap20	0
arhgap21	0
arhgap22	4.51487
arhgap23	0
arhgap24	0
arhgap25	0
arhgap27	0
arhgap29	0
arhgap32	0
arhgap35	0
arhgap39	0
arhgap4	0
arhgap40	0
arhgap42	0
arhgap6	0
arhgap8	0
arhgap9	0
arhgdia	0
arhgdib	0
arhgef10	0
arhgef10l	0
arhgef11	0
arhgef12	0
arhgef16	0
arhgef17	0
arhgef18	0
arhgef2	0
arhgef26	0
arhgef28	0
arhgef3	0
arhgef33	0
arhgef35	0
arhgef39	0
arhgef4	0
arhgef6	0
arhgef7	0
arhgef9	0
arid1b	0
arid2	0
arid3a	0
arid3c	0
arid4a	0
arid4b	0
arih1	0
arih2	0
ark1	0
ark3	0
arl-1	0
arl1	0
arl10	0
arl11	0
arl-13	0
arl13a	0
arl13b	0
arl14	0
arl14ep	0
arl15	0
arl16	13.61314
arl2	0
arl2bp	0
arl3	9.8545
arl-3b	0
arl4a	0
arl4c	0
arl4d	0
arl5	7.05705
arl5b	0
arl5c	0
arl6	6.36014
arl6ip4	0
arl6ip5	0
arl8	0
arl8a	0
arl8b	0
arl9	0
arlr	0
arls	4.58711
arls_1	0
arls_2	0
armc2	0
armc3	0
armc4	0
armc6	0
armc7	0
armc8	0
armc9	0
armcx2	5.84501
arna	75.80402
arnb	156.66690000000003
arnc	2368.7423000000003
arnc_1	0
arnd	23.01663
arne	0
arnf	0
arng	5.29108
arnt	71.16356
arnt2	0
arntl	0
arntl2	0
aro1	33.868289999999995
aro2	130.82745
aro3	143.49926000000002
aro4	0
aro7	0
aro8	0
aro80	0
aro81	11.5346
aroa	12707.25633999999
aroa'	1403.2713399999998
aroa1	0
arob	11722.508210000009
arob'	1717.3282199999994
aroc	11797.999958000011
arod	1462.0071800000007
aroe	12173.108809999992
aroe2	0
arof	2704.7116
arof-1	99.9386
arof_1	0
arof1	4.92997
arog	1660.4452500000002
arog-1	0
arog-2	41.81695
aroh	753.57474
arok	12429.844970000004
arok_2	13.962119999999999
arol	54.35758
arom	15.291609999999999
arop	0
aroq	10482.817279999992
aroq2	0
arp	10.6784
arp1	0
arp2	2.98211
arp3	33.758160000000004
arp4	0
arp5	0
arp6	0
arp7	0
arp8	0
arp9	0
arpa_2	0
arpc1	0
arpc1a	0
arpc1b	0
arpc2	0
arpc3	2.3604
arpc4	2.09431
arpc5	0
arpc5l	0
arpj	7.0248
arpp19	0
arpp21	0
arpr	0
arr	0
arr3	0
arrb1	0
arrdc2	0
arrdc4	0
arsa	148.69648999999998
arsa1	0
arsa_2	20.86819
arsa2	0
arsa3	0
arsa4	0
arsb	364.44836
arsb1	0
arsb_2	0
arsc	7128.801259999999
arsc1	8.93809
arsc_2	0
arsc2	4.70514
arsc-3	70.01496999999999
arsd	0
arse	10.8547
arsf	10.42902
arsg	0
arsh	772.65033
arsh1	0
arsi	0
arsj	0
arsk	30.06613
arsk1	0
arsm	371.62406
arso	0
arsp	0
arsr	201.65818000000002
arsr-1	0
arsr1	0
arsr2	36.0481
arsr9	0
art1	0
art2b	0
art4	0
art5	0
arta	370.76489999999995
arth_4141	0
arti	0
artj	0
artj_1	0
artm	9.94954
artm_2	3.70245
artm5	0
artp	20.21193
artq	875.1671900000002
aruf	0
aruh	510.0257
arv1	0
arvcf	0
arx	0
arx1	0
as1	0
as3mt	0
asa1	0
asa2	0
asah1	1.55403
asah2	4.07219
asap1	0
asap2	0
asap3	0
asb1	0
asb10	0
asb11	0
asb12	0
asb13	0
asb14	0
asb15	0
asb16	0
asb18	0
asb2	0
asb3	6.54436
asb4	0
asb5	0
asb6	0
asb7	0
asb8	0
asb9	0
asba	0
asbb	0
asbc	0
asbd	0
asbe	0
asbf	21.378999999999998
ascc1	0
ascc2	10.4887
ascc3	16.21481
ascd	324.37751000000003
ascg	3.07554
asd	10565.577959999993
asd-1	136.97883
asd1	0
asda	0
asdii	0
ase1	0
aser	0
asf1	0
asf1a	0
asf1b	8.146840000000001
asfa	0
asfb	0
asg	4.55418
asga	0
asgb	0
asgd	0
asgr1	0
asgr2	0
ash1	0
ash1l	18.6232
ash2	0
ash2l	4.47525
asha	0
asic1	0
asic-2	0
asic2	0
asic3	0
asic4	0
asic5	0
ask	110.10125000000001
ask1	0
asl	68.95215
asla	65.13534
aslb	23.065559999999998
asma	487.92136000000005
asmt	0
asmtl	27.44734
asn1	0
asn2	9.50312
asn3	10.03878
asna	0
asna1	5.47573
asna2	44.97204000000001
asnb	3463.5171299999993
asnb-1	3.39145
asnb_1	0
asnb1	0
asnb-2	13.47363
asnb2	17.86651
asnc	2924.943730000001
asnc1	0
asnh	35.83619
asnh2	0
asno	11.31737
asns	3889.048199999999
asns_2	0
asnsd1	0
asp	5.80878
asp1	5.5972
asp2	26.720480000000002
asp3	0
aspa	725.8495300000001
aspb	1492.5589499999994
aspb1	0
aspb3	0
aspb-like1	9.18097
aspc	7303.486010000005
aspc1	0
aspc2	73.48723
aspc3	0
aspc4	689.8406500000001
aspd	0
aspdh	13.50347
aspg	2409.6408500000002
asph	186.26326
asphd1	0
asphd2	0
aspm	4.08251
asprv1	0
asps	11886.712070000003
asps_1	0
aspscr1	0
aspt	100.15024000000001
asr	10.19756
asr1	0
asra	0
asrb	3.36776
asrc	0
asrgl1	6.28635
ass1	18.9005
asst	0
ast	0
asta	187.65248
asta1	0
asta2	0
astb	358.43972
astd	358.98283999999995
aste	141.16153
aste1	0
astl	0
asun	0
asxl1	0
asxl2	0
asy1	0
asz1	3.93776
atad1	0
atad2	0
atad2b	0
atad-3	0
atad3a	0
atad5	0
atat1	0
atcay	0
atcs1c4	6.1772
ate	2172.0547800000013
ate-1	0
ate1	30.5147
atf1	0
atf3	0
atf6	0
atf6b	0
atf7ip	0
atfa1	20.08669
atg1	8.307
atg10	0
atg101	0
atg12	11.88114
atg13	0
atg14	0
atg15	0
atg16	0
atg16l1	0
atg16l2	0
atg17	0
atg18	0
atg2	0
atg20	0
atg21	0
atg22	46.88281
atg22-2	0
atg26	13.139
atg27	0
atg2a	0
atg2b	0
atg3	4.61719
atg4	0
atg-4.1	0
atg4.1	0
atg4.2	0
atg4a	0
atg4b	0
atg4c	0
atg4d	0
atg5	8.61605
atg6	7.815289999999999
atg7	0
atg8	6.695130000000001
atg8i	0
atg9	3.51163
atg9a	3.69772
atga2ox3	0
atgp-2	0
ath1	0
athl	19.2656
athl1	0
athp-1	0
athp-2	0
atic	0
atky	0
atl	9.20421
atl1	7.33051
atl2	0
atl3	0
atm	7.00664
atm1	1763.92128
atma	729.19379
atmc2	0
atmin	0
atmrk1	0
ato-2	0
atoa	0
atob	1471.6452599999998
atoc	50.515100000000004
atod	0
atoe	945.2988100000002
atoh8	0
atos	96.21101999999999
atox1	0
atp1	62.76804
atp10	0
atp10a	0
atp10b	0
atp10d	0
atp11a	0
atp11b	0
atp11c	0
atp12	0
atp12a	0
atp13a1	0
atp13a2	0
atp13a3	0
atp13a4	0
atp13a5	0
atp14	0
atp15	0
atp16	0
atp17	0
atp1a1	0
atp1a2	0
atp1a3	0
atp1a4	0
atp1b1	0
atp1b2	0
atp2	0
atp23	0
atp2a1	0
atp2a2	0
atp2a3	0
atp2b1	0
atp2b2	0
atp2b3	0
atp2b4	0
atp2c1	5.94203
atp2c2	0
atp3	0
atp4	27.958280000000002
atp4a	4.0
atp5	380.55129999999997
atp5a1	217.02096
atp5b	0
atp5c1	0
atp5d	2.51756
atp5f1	0
atp5g1	0
atp5g2	0
atp5g3	6.17695
atp5h	0
atp5i	0
atp5j	0
atp5l	0
atp5o	11.5364
atp5s	0
atp5sl	0
atp6	6.58397
atp6-1	9.4838
atp6ap1	0
atp6v0a1	0
atp6v0a2	0
atp6v0a4	0
atp6v0b	0
atp6v0c	0
atp6v0d1	0
atp6v0d2	0
atp6v0e1	0
atp6v1a	0
atp6v1b1	0
atp6v1b2	0
atp6v1c1	0
atp6v1c2	0
atp6v1d	0
atp6v1e1	0
atp6v1e2	0
atp6v1f	0
atp6v1g1	0
atp6v1h	0
atp7a	3.73946
atp7b	24.8181
atp8	0
atp8a1	0
atp8a2	0
atp8b1	0
atp8b2	0
atp8b3	0
atp8b4	0
atp8b5	0
atp9	8.30975
atp9a	0
atp9b	0
atpa	14133.757700000002
atpa_1	0
atpa1	6.40903
atpa-2	0
atpa_2	0
atpa2	0
atpaf1	0
atpaf2	0
atpb	12996.888280000003
atpb_1	0
atpb1	7.58322
atpb-2	0
atpc	11339.86228
atpc_1	0
atpc-2	0
atpc_2	0
atpd	13669.00861
atpd_1	0
atpd1	6.80883
atpd-2	0
atpd_2	0
atpd2	0
atpe	12068.325970000005
atpe-2	0
atpf	12314.842700000005
atpf'	0
atpf_1	0
atpf1	4.07985
atpf-2	0
atpf_2	0
atpf2	4413.57383
atpg	10811.788400000005
atpg_1	0
atph	10170.580720000002
atph2	0
atpi	4984.83371
atpi-1	0
atpi-2	8.46828
atpi2	0
atpk	62.586580000000005
atpk-1	98.3849
atpk-2	0
atpp	47.10361
atps1	0
atpx	31.47032
atpz	46.63637000000001
atr	0
atr1	0
atr2	6.31091
atr6	0
atra	0
atrb	31.527179999999998
atrc	46.46442999999999
atrc1	0
atrn	3.75061
atrnl1	0
atrx	0
ats	345.56989999999996
ats1	0
atsa	389.02627999999993
atsa_1	86.58389
atsa3	0
atsb	52.38191
atsc	5.99278
atsd	7.16689
atsd_1	0
atse	0
atsg	60.269969999999994
atsk	108.53471000000002
atsr	0
atste14b	0
attb	0
attc	0
atte	0
attg	809.3908000000002
atth	142.54782999999998
attm	249.1069
atts	5.18174
attt	0
attw	0
atty	132.91856
atu	0
atu4601	0
atua	632.04634
atub	0
atuc	112.625
atud	551.7090200000001
atue	530.0116399999999
atw-1	0
atx1	3.50573
atxn1	5.97301
atxn10	0
atxn1l	0
atxn2	0
atxn2l	0
atxn3	0
atxn7l3	0
atxr	0
atxr5	0
atzb	1522.57508
atzc	10.58592
atzd	4.28436
atzf	62.096399999999996
atzf_2	0
au018091	0
aub	0
auba	0
auh	0
aup	0
aup1	0
aur1	0
aurb	0
aurka	0
aurkb	0
aurkc	0
aut	47.608219999999996
avair	0
aveg	0
avhb9	0
avil	0
avirb	2105.4293300000004
avl9	0
avo2	0
avp1	6.86552
avpr1a	0
avrbs2	14.175609999999999
avt1	0
avt4	0
avt7	0
avta	385.77981999999986
avxia	114.34251
awat1	0
awat2	0
awd	5.30149
ax21	0
axdnd1	0
axe	3.3239
axe1	5.80548
axe7a	0
axe7a_2	0
axea	4.61244
axl	0
axl1	0
axo	0
axs1	0
axs2	0
ayr1	37.5254
azf	99.28058999999999
azf1	0
azin2	0
azlb	0
azlc	4241.183769999999
azld	408.86016
azo1	325.923
azob	0
azor	2871.902529999999
azor1	0
azor2	0
azor3	61.8146
azor4	0
azor5	0
azr	20.44601
azu	1089.4866199999997
b	0
b0867	0
b3galnt1	0
b3galnt2	8.08211
b3galt1	0
b3galt2	0
b3galt4	0
b3galt5	0
b3galt6	0
b3galtl	0
b3gat1	0
b3gat2	0
b3gat3	0
b3gnt1	0
b3gnt2	0
b3gnt3	0
b3gnt4	0
b3gnt5	0
b3gnt6	0
b3gnt7	0
b3gnt8	0
b3gnt9	0
b3gntl1	0
b4052	0
b4168_0554	0
b4168_1834	0
b4168_2380	36.85474
b4168_4125	0
b4168_4126	0
b4galnt1	0
b4galnt2	0
b4galnt3	0
b4galnt4	48.6948
b4galt1	0
b4galt2	0
b4galt3	20.27413
b4galt4	83.04914
b4galt5	0
b4galt6	0
b4galt7	114.19497
b52	0
b9d1	0
b9d2	5.57414
baat	0
bab1	0
babam1	0
baca	4011.644949999998
baca1	0
bacb	74.9216
bacc	1179.6071699999995
bace	583.92564
bace1	0
bace2	0
bacg	0
bach1	0
bada	68.06678
bada2	0
badh	4.24454
badh2	0
badi	0
badj	3.47405
badk	0
badr	54.372310000000006
baeb	31.5841
baer	96.62377000000001
baes	16.52932
bag1	0
bag3	0
bag4	0
bag6	0
bah	229.00851
bahcc1	0
bahd1	0
bai	0
bai1	0
bai2	0
bai3	0
baia	19.170250000000003
baia2	2.48689
baiap2l1	0
baiap3	0
baie	26.582849999999997
baie_2	125.93879999999999
baif	0
baih	0
bam	693.3925100000002
bam1	10.10468
bam2	11.17397
bama	6117.0418499999905
bamb	6040.912730000005
bamb-1	0
bamb-2	0
bamc	750.7329
bamc-1	0
bamd	6417.222369999998
bame	2119.3235100000006
bamf	0
bamg	0
bamh	0
bamj	6.5346
bamn	75.45963
bamq	0
bamr	0
bamu	26.483370000000004
bamv	0
bamw	0
bamy	70.38137
banf1	0
banf2	0
bap1	0
bapa	9.4315
bar	29.14773
bar1	0
bara	152.42917
bara_1	0
bara_3	11.57367
bard1	0
barh	2.45499
barhl1	0
bas1	0
bash	0
basr	0
basr_1	0
basr_3	73.53524
bass	0
bass2	0
bat2	0
bat22	0
bata	3167.26217
batb	2950.96549
batc	2094.00377
batd	3330.7881
bate	2627.18629
bath-41	2.03642
bath-44	0
baua	0
bauc	0
baur	0
bax	3991.1341300000013
baz1a	0
baz1b	0
baz2a	0
baz2b	0
bb1022	27.47517
bb2227	0
bbc1	0
bbip1	0
bbma	0
bbox1	12.688939999999999
bbp	0
bbs1	12.86717
bbs10	0
bbs12	0
bbs2	4.22475
bbs4	128.65132
bbs5	9.16644
bbs7	2.39409
bbs8	9.410409999999999
bbs9	5.25788
bbsa	0
bbsb	0
bbsc	0
bbsd	0
bbse	5.25966
bbsf	45.646530000000006
bbsf_1	0
bbsf_2	0
bbsg	1962.8349000000007
bbsh	0
bbsi	4.36232
bc021614	0
bc026585	15.52228
bca	0
bcan	0
bcap29	0
bcap31	0
bcas2	0
bcas3	0
bcat1	0
bcat2	0
bcat4	0
bcca	23.860329999999998
bccip	0
bccp2	0
bcd	156.87634999999997
bcd_1	0
bcd1	0
bcd2	271.20401
bcd4	0
bcdin3d	0
bce2	96.98864999999999
bce_4747	3.68573
bcea	134.08819
bcer	0
bces	0
bcgia	0
bcgib	0
bchb	840.1190300000002
bchc	799.4816500000001
bchd	697.7325
bche	71.13475
bchf	654.9889599999999
bchg	550.36389
bchh	727.4544699999999
bchi	656.6163599999999
bchi_2	0
bchj	0
bchl	695.3499399999998
bchm	629.2327099999998
bchn	679.8859199999999
bcho	606.4022199999999
bchp	650.23587
bchx	487.77677000000006
bchy	631.3560699999999
bchz	702.90085
bck1	0
bckdha	0
bckdhb	3.61779
bckdk	0
bcl11a	0
bcl11b	0
bcl2	0
bcl3	35.45425
bcl7a	0
bcla	0
bcla_1	15.98407
bcla_2	7.66961
bco1	0
bco2	0
bcop	10.92965
bcor	4.14081
bcorl1	0
bcp	9887.45069
bcp-1	57.761520000000004
bcp1	0
bcp_2	0
bcp2	0
bcp3	0
bcpa	258.46477
bcpb	140.84363000000002
bcr	756.0241899999997
bcr_1	3.95406
bcr1	0
bcr2	0
bcr4	0
bcra	3.77289
bcra1	0
bcra_2	0
bcra3	0
bcra5	0
bcrb	3.29146
bcrb3	0
bcrc	0
bcrd	0
bcrh1	0
bcs1	16.42852
bcs1l	0
bcsa	310.93663000000004
bcsb	6.1037
bcsc	0
bcsd	0
bcse	0
bcsg	0
bcsp	13.61288
bcsy	0
bcsz	0
bcta	0
bdba	6.42791
bdbc	81.99879999999999
bdbd	3.37185
bdbd_2	744.2411500000001
bdf1	0
bdh	748.1686199999999
bdh1	25.87004
bdh2	25.23243
bdha	527.69053
bdha_1	0
bdha2	0
bdkrb1	0
bdkrb2	0
bdla	30.76924
bdp1	6.2782
bdpg	0
bds1	26.8895
bdxb	0
becn1	0
becn2	0
bedb	0
bedc1	0
beee	0
bel	0
bem1	0
bem2	0
bem3	0
bem46	424.82814
ben-1	0
bena	38.01368
benb	0
benc	43.1222
bend	14.71294
bend3	0
bene	39.50473
benf	0
benk	0
benm	0
benr	0
bepa	1323.9689279999998
bepc	1204.2383900000002
bepc_2	0
bepd	0
bepe	0
bepe_1	8.31293
bepe_2	0
bepe_3	0
bepe_4	0
bepf	0
bepg	29.922129999999996
bepim	0
bepr	0
besa	36.3326
best1	0
best-14	0
best2	0
best-20	0
best-24	0
best3	0
bet	0
bet-1	0
bet1	0
bet1l	0
bet2	0
bet4	0
bet5	0
beta	5542.06115
beta_1	24.654899999999998
beta3galt6	0
beta-ca	0
beta-spec	0
beta-tip	0
betatub56d	0
betatub85d	0
beta-up	0
betb	2831.4823000000006
betc	1426.49366
betc_2	204.75231
beti	727.9593999999998
beti1	0
beti10	0
beti2	0
beti7	0
beti9	0
betl	0
betl_1	0
betp	0
betp2	0
bets	224.72374000000002
bett	543.30602
bexa	0
bexc	0
bexd	22.210749999999997
bfar	0
bfce	0
bfd	129.24044999999998
bfea	0
bfmba	2837.104659999999
bfmbaa	36.1854
bfmbab	1054.2565400000003
bfmbb	2552.42722
bfmbc	0
bfmm	5.36094
bfr	563.4194600000002
bfr1	0
bfr2	0
bfr3	26.2885
bfra	23.591479999999997
bfrb	34.8671
bfrc	0
bfrd_2	0
bfre	0
bfrf2	0
bfrg	0
bfrh	0
bga	0
bga_1	0
bga1	0
bga2	0
bgaa	0
bgab	1475.9221800000007
bgac	0
bgac2	0
bgal10	0
bgal13	0
bgal7	0
bgal8	0
bgar	0
bgcn	0
bger	0
bgl	105.26791
bgl1	47.705040000000004
bgl2	3.23331
bgl4	0
bgl7	0
bgla	961.7637499999998
bgla_1	87.93959
bgla1	16.63459
bgla_2	0
bgla2	0
bgla3	123.40838
bgla7	0
bglb	530.31258
bglb2	92.08449999999999
bglb_3	0
bglb_4	0
bglc	0
bglc1	0
bglc3	27.06149
bglc5	0
bgle	0
bglf	0
bglg	0
bglh	0
bglh7	0
bgli	81.7869
bglim	107.11754
bglj	0
bglk	24.228809999999996
bglk_1	0
bgll	0
bglm	4.70739
bglp3	0
bgls	0
bglsf	0
bglt	0
bglu47	4.03902
bglu5	0
bglx	121.99807
bglx-1	0
bglx_1	0
bglx-2	8.56791
bglx2	0
bgly	166.09902
bgm	0
bgn	0
bgtb	172.49673
bgxa	0
bh1582	0
bhba	1045.6901599999999
bhbd	399.76492
bhlhe41	0
bhmt	0
bhp	15.9762
bhua	0
bhur	21.4125
bhut	0
bi	0
bi-1	0
bib	0
bica	54.70583
bicc	0
bicc1	0
bicd	0
bicd1	0
bicd2	0
bifa	0
bigr	287.63891
bigr_2	0
bim1	0
bin1	0
bin2	0
binr	10.4394
bio2	5.48271
bio3	0
bio4	0
bioa	5738.278869999997
bioa2	15.1886
biob	2520.7452200000002
bioc	2716.61149
bioc_2	7.81931
biod	2407.3955399999995
bioda	0
biof	3625.932259999999
biof1	11.637039999999999
biof_2	0
biof2	8.15951
biof2_3	0
bioh	727.1681200000002
bioi	55.66661
biom	579.9286900000001
bion	509.75836999999996
biow	0
bioy	1496.6995399999996
bioy2	23.582990000000002
bip	0
bip2	0
bipa	9.58708
bira	9988.08719
birc2	0
birc3	0
birc5	0
birc6	0
birc7	0
bisc	406.40411
bitc	0
bitd	0
bite	0
bivm	0
bkda	0
bkda1	893.6651899999998
bkda2	572.40176
bkdb	660.20454
bkdc	0
bkdf	0
bkdh	0
bkdr	191.93842999999998
bktb	606.09341
bl	0
bla	98.1578
bla1	0
blaa2	0
blaa6	0
blab	573.7556400000001
blab2	0
blab3	18.17552
blab4	230.66625
blac	0
blad	0
blai	7.48164
blal	0
blar	9.20807
blar1	0
blase	912.32232
blc	534.2526099999999
blc1	0
blc4	1286.56687
bld10	6.1746
bldc	0
bldd	0
bldka	0
bldka1	0
bldkb1	0
bldkb2	0
bldkc1	0
bldkc2	0
bldkd	0
bldke	6.37892
bldm	0
ble	3.17026
blga	39.38259
blh	2844.0784199999994
bli-3	0
bli-4	3.63134
blimp-1	0
blk	0
blly	0
blm	5.53762
blm3	0
blmh	37.95299
bloc1s1	0
bloc1s2	0
bloc1s4	0
bloc1s5	0
bloc1s6	0
blp	0
blr3482	0
blt	40.17674
blt5	0
blt7	0
blt9	0
bltd	0
blub	251.97830000000005
blue	0
blvra	0
blvrb	38.14059
blzf1	0
bm3r1_3	0
bme6	7.1833
bmga	0
bmh1	0
bmi1	0
bmk-1	0
bmna	12.0342
bmp1	0
bmp2	0
bmp2k	0
bmp4	0
bmp8b	0
bmpa	402.36271999999997
bmpa-1	0
bmpc	0
bmpd	0
bmper	0
bmpr1b	0
bmpr2	0
bmr3	5.84073
bmr3_1	0
bmra	4.03082
bmru	422.32343999999995
bms1	4.14741
bmt1	0
bmt2	5.08333
bmt3	14.1372
bmx	0
bmy3	0
bmy9	0
bna1	8.86095
bna2	0
bna3	0
bna4	0
bna5	4.81885
bna6	0
bna7	0
bnc1	0
bni4	0
bnip1	0
bnipl	0
bnzc	0
boa10	0
boa2	0
boc	0
boi2	0
bok	0
bola	4627.20852
bola1	786.6476600000001
bola2	25.31886
bola2b	0
bola3	0
boll	0
bop	0
bop1	12.17032
bop5	0
bopa	0
bor1	0
bor4	0
bord	42.171350000000004
bos1	0
boxa	266.91886999999997
boxb	1206.1784900000002
boxc	472.56749000000013
boxd	0
boxr	28.09474
boxz	0
bp1961	0
bp26	229.95877000000004
bpa	62.15478999999999
bpeb	0
bpef	0
bpgm	9.42956
bph1	0
bph2	0
bph3	0
bphb	0
bphc	106.95380999999999
bphc_1	10.16245
bphc1	153.17773
bphd_1	0
bphe	0
bphg	0
bphi	0
bphk	0
bphl	0
bpho	0
bphp	0
bphr	8.94086
bpi	0
bpifc	0
bpl1	16.1193
bpla	1390.09251
bplb	8.35821
bplf	6.8389299999999995
bplg	0
bplh	0
bpli	0
bpnt1	0
bpoa	0
bpob	0
bpoc	5.22041
bpp4288	0
bpr	206.10953999999995
bpra	0
bprf	132.19210999999999
bprv	195.60432
bpsa	0
bpsr	0
bpt1	0
bptf	0
bra	0
brac	19.17433
brac_1	0
brad	7.26592
brae	0
braf	192.95168
braf1	0
braf-2	0
brag	0
brag1	0
brap	0
brat	0
braz	51.1392
br-c	0
brca1	0
brca2	0
brcc3	0
brd1	0
brd2	0
brd3	0
brd4	0
brd7	0
brd8	0
brdt	0
bre	0
bre1	0
bre-3	0
bre4	0
brf	0
brf1	0
brf2	0
brfb	0
brg1	0
brh1	0
bri1	0
brip1	0
brix1	0
brk	0
brk1	0
brkb	0
brl2	0
brms1	0
brms1l	0
brn1	0
brnq	344.45295
bro1	0
brox	0
brpa	0
brpf1	0
brpf3	0
brr2	27.404130000000002
brsk1	0
brsk2	0
bruce	0
brwd1	0
brwd3	0
brx1	0
bs1	0
bsaa	5952.12105999999
bsab	0
bsaq	0
bscc	0
bscd	0
bsce	0
bscf	0
bscj	0
bscl	0
bscl2	0
bscq	9.40331
bscr1	0
bscs	10.96318
bscu	0
bsdc1	0
bsg	0
bsha	2492.009689999999
bshb1	2223.306499999999
bshb2	6.48544
bshc	2185.4295700000002
bsk3	0
bsl1	6.11858
bsl2	0
bsma	8.51521
bsn	503.92218
bsn_1	0
bspa	0
bsph1	0
bsr	0
bssr	0
bst1	5.03655
bsx	0
bt0173	0
bt0174	0
bt2546	0
bt4646	0
bta	0
bta1	0
btaa	10.4586
btab	162.1923
btaf1	0
btbd1	0
btbd10	0
btbd11	0
btbd16	0
btbd17	0
btbd19	0
btbd2	0
btbd3	0
btbd6	0
btbd7	0
btbd8	0
btbd9	0
btcc	0
btd	0
btf3	4.27456
btf3l4	0
btg1	0
btgc	0
btge	0
bti2	0
btk	0
btn1	4.76744
btn1a1	0
btpa	380.12426
btr	0
btrc	0
btrr	30.72327
btru	0
btrv	16.764029999999998
btrw	0
bts1	0
btub	2049.919119999999
btuc	603.3178099999998
btud	6.72318
btue	771.2708899999999
btuf	920.1663999999998
btur	18.6685
btv	0
bub1	0
bub1b	0
bub3	0
bud13	0
bud14	0
bud16	0
bud17	0
bud2	5.50828
bud22	0
bud23	0
bud31	6.37336
bud32	445.77948000000004
bud4	0
bud5	0
bud6	0
bud7	0
buda	61.19803
budb	26.3525
budc	48.18356
budr	0
buk	0
bur1	0
busab	0
buta	42.57356
butb	0
bvdr	0
bves	0
bvga	0
bvgs	2.8267
bvgs1	8.01926
bvgs2	0
bw	0
bx42	0
bxl1	0
bxl3	0
bxla	0
bxlb	0
bxlc	0
bxld	0
bxlr	15.36665
bye1	0
bysl	0
bzd	5.28164
bzda	20.657269999999997
bzdr	0
bzdv	41.8832
bzip	0
bzpd	0
bzpl	0
bzrap1	0
bzrp	73.91508
bzta	1951.5902999999998
bztb	3782.6164900000012
bztc	1201.18513
bztd	1863.54045
bzw1	0
bzw2	0
bzz1	0
c0585	0
c09d4.1	0
c1	2.82431
c10orf107	0
c10orf11	0
c10orf2	0
c10orf67	0
c10orf76	0
c10orf82	0
c11orf1	0
c11orf16	29.5134
c11orf30	0
c11orf42	0
c11orf49	0
c11orf54	1022.48042
c11orf65	0
c11orf68	0
c11orf70	4.08008
c11orf73	0
c11orf74	0
c11orf88	0
c12orf10	0
c12orf29	0
c12orf4	0
c12orf45	10.14703
c12orf49	0
c12orf5	0
c12orf55	0
c12orf56	0
c12orf57	4.89292
c12orf65	0
c12orf66	0
c12orf73	0
c14orf159	0
c14orf166	5.02243
c14orf169	0
c14orf37	0
c15orf26	0
c15orf27	0
c15orf40	56.7266
c15orf41	91.1292
c15orf61	0
c15orf65	0
c16orf13	0
c16orf58	1.73896
c16orf62	0
c16orf70	0
c16orf71	0
c16orf89	0
c16orf93	0
c17orf104	0
c17orf105	4.5871
c17orf47	0
c17orf49	0
c17orf53	0
c17orf59	0
c17orf64	0
c17orf85	0
c17orf89	0
c18orf32	0
c18orf8	0
c19orf10	0
c19orf40	0
c19orf44	0
c19orf47	0
c19orf52	0
c19orf54	0
c19orf60	0
c19orf66	0
c1d	2.78634
c1galt1	0
c1-hpah	29.76149
c1orf101	0
c1orf109	0
c1orf112	0
c1orf123	0
c1orf131	0
c1orf158	0
c1orf177	0
c1orf189	0
c1orf192	0
c1orf194	0
c1orf198	0
c1orf228	0
c1orf27	0
c1orf35	0
c1orf50	7.5537
c1orf53	4.82653
c1orf95	0
c1qa	0
c1qbp	0
c1qc	0
c1ql1	0
c1ql2	0
c1ql3	7.33172
c1ql4	44.6159
c1qtnf2	8.90521
c1qtnf3	14.7102
c1qtnf4	0
c1qtnf5	7.04
c1qtnf6	0
c1qtnf7	0
c1qtnf9	7.72362
c1r	0
c1s	0
c2	0
c20orf173	0
c20orf194	11.77123
c20orf202	0
c20orf24	5.72775
c20orf85	0
c21orf2	0
c21orf33	4.08841
c21orf59	0
c22orf23	5.42605
c22orf39	0
c22orf46	0
c27a7.1	0
c28h8.1	0
c2cd2	0
c2cd3	0
c2cd5	2.24478
c2-hpah	5.82921
c2orf16	0
c2orf42	0
c2orf43	0
c2orf44	0
c2orf50	0
c2orf54	0
c2orf61	0
c2orf69	0
c2orf70	0
c2orf81	0
c3orf20	1.18431
c3orf58	0
c3orf67	0
c3orf84	0
c4a	0
c4bpa	0
c4orf22	0
c4orf27	0
c4orf29	0
c4orf33	0
c4orf47	0
c5	0
c5260	0
c5orf22	0
c5orf28	0
c5orf34	0
c5orf45	0
c5orf49	0
c5orf51	0
c5orf63	0
c6	0
c6orf106	0
c6orf118	0
c6orf120	0
c6orf183	0
c6orf211	0
c6orf57	25.28023
c6orf58	0
c7	0
c7orf25	0
c7orf26	0
c7orf31	0
c7orf50	0
c7orf60	17.88682
c7orf62	0
